date,water_usage,temperature,rainfall_mm,humidity_pct,population,is_festival,season
2019-07-25,142322698,25.5,4.7,73.6,1200000,0,Monsoon
2019-07-26,142520537,25.9,6.0,81.4,1200000,0,Monsoon
2019-07-27,137752559,27.9,22.2,68.9,1200000,0,Monsoon
2019-07-28,146386584,27.3,5.1,76.5,1200000,0,Monsoon
2019-07-29,137827642,28.1,22.8,70.5,1200000,0,Monsoon
2019-07-30,132097755,25.9,23.5,78.1,1200000,0,Monsoon
2019-07-31,152765871,30.1,5.8,69.4,1200000,0,Monsoon
2019-08-01,144684743,28.3,12.2,76.8,1200000,0,Monsoon
2019-08-02,143216068,27.0,9.4,67.7,1200000,0,Monsoon
2019-08-03,141362550,26.4,10.1,64.7,1200000,0,Monsoon
2019-08-04,149651248,30.5,12.5,72.1,1200000,0,Monsoon
2019-08-05,144912621,26.8,5.8,72.8,1200000,0,Monsoon
2019-08-06,138105371,24.7,8.4,72.6,1200000,0,Monsoon
2019-08-07,147791315,28.7,8.7,83.5,1200000,0,Monsoon
2019-08-08,133567398,24.7,16.2,79.4,1200000,0,Monsoon
2019-08-09,146561746,28.4,9.5,92.5,1200000,0,Monsoon
2019-08-10,144468929,29.6,17.6,76.9,1200000,0,Monsoon
2019-08-11,135933577,28.4,26.9,67.5,1200000,0,Monsoon
2019-08-12,139654004,27.4,16.8,67.4,1200000,0,Monsoon
2019-08-13,132701463,28.0,30.7,74.7,1200000,0,Monsoon
2019-08-14,142591248,26.8,9.4,80.8,1200000,0,Monsoon
2019-08-15,163411759,29.1,24.2,74.7,1200000,1,Monsoon
2019-08-16,137039855,23.0,3.7,70.7,1200000,0,Monsoon
2019-08-17,147105217,27.2,3.6,75.0,1200000,0,Monsoon
2019-08-18,150111517,29.3,6.8,67.3,1200000,0,Monsoon
2019-08-19,153025478,29.8,4.3,79.2,1200000,0,Monsoon
2019-08-20,136131219,28.4,26.7,87.2,1200000,0,Monsoon
2019-08-21,149037002,28.2,4.5,88.1,1200000,0,Monsoon
2019-08-22,142537234,28.5,16.3,73.3,1200000,0,Monsoon
2019-08-23,144128485,27.4,9.2,79.7,1200000,0,Monsoon
2019-08-24,138118230,24.4,7.6,66.8,1200000,0,Monsoon
2019-08-25,146423406,28.6,10.4,79.7,1200000,0,Monsoon
2019-08-26,135515444,26.2,19.1,71.8,1200000,0,Monsoon
2019-08-27,147156238,27.2,3.7,73.9,1200000,0,Monsoon
2019-08-28,143569603,26.3,6.0,71.6,1200000,0,Monsoon
2019-08-29,148487136,28.1,4.9,69.9,1200000,0,Monsoon
2019-08-30,142148681,27.2,11.7,75.5,1200000,0,Monsoon
2019-08-31,144900466,28.8,13.6,73.2,1200000,0,Monsoon
2019-09-01,141978729,25.3,4.4,73.6,1200000,0,Monsoon
2019-09-02,141513129,26.5,10.2,82.2,1200000,0,Monsoon
2019-09-03,143455438,27.2,9.7,78.2,1200000,0,Monsoon
2019-09-04,146690182,28.2,8.4,74.0,1200000,0,Monsoon
2019-09-05,149062980,28.6,6.1,68.2,1200000,0,Monsoon
2019-09-06,139021419,27.3,17.5,75.3,1200000,0,Monsoon
2019-09-07,155616056,31.0,4.7,78.7,1200000,0,Monsoon
2019-09-08,146100781,29.0,12.6,65.1,1200000,0,Monsoon
2019-09-09,148712799,27.6,2.6,70.9,1200000,0,Monsoon
2019-09-10,146216183,26.9,3.9,74.6,1200000,0,Monsoon
2019-09-11,140581928,26.8,12.8,80.1,1200000,0,Monsoon
2019-09-12,142153726,28.0,15.2,69.9,1200000,0,Monsoon
2019-09-13,144348699,30.0,19.4,68.3,1200000,0,Monsoon
2019-09-14,153074859,29.4,2.4,65.9,1200000,0,Monsoon
2019-09-15,147014940,28.2,7.9,75.8,1200000,0,Monsoon
2019-09-16,142126935,28.9,18.8,74.0,1200000,0,Monsoon
2019-09-17,145569337,28.3,10.4,70.8,1200000,0,Monsoon
2019-09-18,134992789,29.3,32.0,72.8,1200000,0,Monsoon
2019-09-19,145454216,28.3,10.9,72.9,1200000,0,Monsoon
2019-09-20,143413363,26.2,5.9,73.3,1200000,0,Monsoon
2019-09-21,159801550,32.0,1.7,69.1,1200000,0,Monsoon
2019-09-22,148106752,29.0,9.0,69.6,1200000,0,Monsoon
2019-09-23,139817905,25.7,9.9,76.8,1200000,0,Monsoon
2019-09-24,147932067,30.4,15.1,70.7,1200000,0,Monsoon
2019-09-25,155627343,30.9,4.4,77.4,1200000,0,Monsoon
2019-09-26,154026666,29.3,0.5,71.1,1200000,0,Monsoon
2019-09-27,143888218,26.8,7.2,80.0,1200000,0,Monsoon
2019-09-28,144760247,26.2,3.6,80.4,1200000,0,Monsoon
2019-09-29,151488596,30.0,7.5,80.9,1200000,0,Monsoon
2019-09-30,141676430,28.8,19.2,74.2,1200000,0,Monsoon
2019-10-01,131249930,20.5,3.1,58.8,1200000,0,Winter
2019-10-02,165693535,24.4,1.3,65.6,1200000,1,Winter
2019-10-03,146710479,26.3,0.7,60.8,1200000,0,Winter
2019-10-04,141681643,24.5,1.9,66.5,1200000,0,Winter
2019-10-05,125197786,18.4,4.9,57.1,1200000,0,Winter
2019-10-06,139322470,23.1,0.2,54.2,1200000,0,Winter
2019-10-07,145160599,25.5,0.2,57.0,1200000,0,Winter
2019-10-08,139824781,23.7,1.8,60.0,1200000,0,Winter
2019-10-09,147532919,27.3,3.2,68.9,1200000,0,Winter
2019-10-10,133691426,23.2,9.8,65.6,1200000,0,Winter
2019-10-11,133143271,20.5,0.0,57.0,1200000,0,Winter
2019-10-12,144776602,25.5,0.7,53.8,1200000,0,Winter
2019-10-13,135630932,22.1,2.2,59.5,1200000,0,Winter
2019-10-14,134698176,21.2,0.2,63.7,1200000,0,Winter
2019-10-15,128946820,19.0,1.2,56.2,1200000,0,Winter
2019-10-16,130536846,20.5,4.3,51.2,1200000,0,Winter
2019-10-17,133653417,21.1,1.5,52.6,1200000,0,Winter
2019-10-18,136416032,22.1,1.0,63.9,1200000,0,Winter
2019-10-19,131596914,20.4,2.3,65.3,1200000,0,Winter
2019-10-20,139540982,23.5,1.3,53.3,1200000,0,Winter
2019-10-21,144704849,25.3,0.1,64.3,1200000,0,Winter
2019-10-22,129398713,19.2,1.1,63.1,1200000,0,Winter
2019-10-23,133357534,21.2,2.3,62.7,1200000,0,Winter
2019-10-24,131946938,20.3,1.4,56.7,1200000,0,Winter
2019-10-25,132946224,20.6,0.8,60.3,1200000,0,Winter
2019-10-26,140447825,24.9,5.4,58.3,1200000,0,Winter
2019-10-27,130658729,19.7,1.1,61.4,1200000,0,Winter
2019-10-28,140241108,24.8,5.3,62.5,1200000,0,Winter
2019-10-29,143624929,25.5,2.5,62.1,1200000,0,Winter
2019-10-30,132895694,20.8,1.5,61.0,1200000,0,Winter
2019-10-31,138116392,23.3,3.0,73.4,1200000,0,Winter
2019-11-01,130164651,20.4,4.8,59.2,1200000,0,Winter
2019-11-02,137933846,22.9,1.7,67.0,1200000,0,Winter
2019-11-03,136956360,23.0,3.6,64.6,1200000,0,Winter
2019-11-04,146419630,27.5,5.9,52.3,1200000,0,Winter
2019-11-05,141193203,23.9,0.2,57.3,1200000,0,Winter
2019-11-06,126201857,18.6,4.1,55.6,1200000,0,Winter
2019-11-07,134552810,21.3,0.9,60.5,1200000,0,Winter
2019-11-08,135875542,22.5,3.6,67.8,1200000,0,Winter
2019-11-09,137615673,22.7,1.4,57.2,1200000,0,Winter
2019-11-10,132464970,21.4,5.0,65.5,1200000,0,Winter
2019-11-11,140792056,24.0,1.2,60.6,1200000,0,Winter
2019-11-12,161763048,22.5,0.4,54.6,1200000,1,Winter
2019-11-13,126223045,19.5,7.6,59.9,1200000,0,Winter
2019-11-14,144304901,25.2,0.4,50.3,1200000,0,Winter
2019-11-15,140538729,23.8,1.0,55.3,1200000,0,Winter
2019-11-16,133329931,20.8,1.1,64.3,1200000,0,Winter
2019-11-17,133594596,21.0,1.2,59.5,1200000,0,Winter
2019-11-18,132279850,20.5,1.4,60.2,1200000,0,Winter
2019-11-19,131884270,20.6,2.8,57.9,1200000,0,Winter
2019-11-20,134340797,21.3,1.2,64.5,1200000,0,Winter
2019-11-21,131709801,20.1,0.7,57.1,1200000,0,Winter
2019-11-22,136144584,22.6,3.6,59.9,1200000,0,Winter
2019-11-23,125074566,17.6,1.9,63.7,1200000,0,Winter
2019-11-24,136607990,21.9,0.1,61.2,1200000,0,Winter
2019-11-25,123498157,16.9,1.7,59.1,1200000,0,Winter
2019-11-26,131994748,20.6,2.5,57.4,1200000,0,Winter
2019-11-27,141005430,24.8,4.0,64.6,1200000,0,Winter
2019-11-28,125346292,18.0,3.0,66.4,1200000,0,Winter
2019-11-29,139222253,23.6,2.6,58.9,1200000,0,Winter
2019-11-30,137595335,22.7,1.4,60.4,1200000,0,Winter
2019-12-01,137786058,23.3,3.4,49.5,1200000,0,Winter
2019-12-02,131641026,19.9,0.3,57.1,1200000,0,Winter
2019-12-03,134891849,21.2,0.1,62.8,1200000,0,Winter
2019-12-04,142309422,24.8,1.9,60.2,1200000,0,Winter
2019-12-05,138377503,24.8,8.6,56.1,1200000,0,Winter
2019-12-06,143393142,24.9,0.7,59.7,1200000,0,Winter
2019-12-07,132566733,21.2,4.0,60.0,1200000,0,Winter
2019-12-08,138950580,23.6,2.9,53.3,1200000,0,Winter
2019-12-09,128912862,19.7,4.0,54.4,1200000,0,Winter
2019-12-10,140213296,23.7,1.1,66.5,1200000,0,Winter
2019-12-11,128180559,18.5,0.3,58.7,1200000,0,Winter
2019-12-12,129475011,19.8,3.3,55.9,1200000,0,Winter
2019-12-13,134865078,21.5,1.3,70.0,1200000,0,Winter
2019-12-14,140581266,23.6,0.0,57.8,1200000,0,Winter
2019-12-15,138106025,22.9,1.4,58.8,1200000,0,Winter
2019-12-16,141805621,24.2,0.6,61.1,1200000,0,Winter
2019-12-17,129098414,20.0,5.0,62.5,1200000,0,Winter
2019-12-18,137604517,22.4,0.2,65.6,1200000,0,Winter
2019-12-19,137192681,22.6,1.9,59.8,1200000,0,Winter
2019-12-20,144877839,25.4,0.3,62.4,1200000,0,Winter
2019-12-21,131709955,20.6,3.1,62.5,1200000,0,Winter
2019-12-22,132642210,20.3,0.0,59.9,1200000,0,Winter
2019-12-23,133381886,21.0,1.7,57.1,1200000,0,Winter
2019-12-24,135229590,22.0,2.5,59.9,1200000,0,Winter
2019-12-25,138044803,22.7,0.7,63.5,1200000,0,Winter
2019-12-26,131776115,20.4,1.9,61.5,1200000,0,Winter
2019-12-27,126459331,17.7,0.1,61.8,1200000,0,Winter
2019-12-28,139359863,23.2,0.4,61.0,1200000,0,Winter
2019-12-29,131306962,19.8,0.3,63.7,1200000,0,Winter
2019-12-30,135114800,21.5,0.8,57.4,1200000,0,Winter
2019-12-31,135176171,21.4,0.3,60.8,1200000,0,Winter
2020-01-01,131083448,20.1,1.7,62.9,1200000,0,Winter
2020-01-02,139547116,23.6,1.8,59.0,1200000,0,Winter
2020-01-03,130522644,19.5,0.3,60.1,1200000,0,Winter
2020-01-04,130348608,19.3,0.1,66.9,1200000,0,Winter
2020-01-05,134517690,21.2,0.7,58.5,1200000,0,Winter
2020-01-06,136823280,22.0,0.1,59.5,1200000,0,Winter
2020-01-07,140866623,24.6,3.7,60.8,1200000,0,Winter
2020-01-08,123594120,18.6,8.5,62.3,1200000,0,Winter
2020-01-09,132801778,20.5,0.7,53.0,1200000,0,Winter
2020-01-10,139714417,24.0,3.2,45.2,1200000,0,Winter
2020-01-11,141680613,24.8,3.1,74.5,1200000,0,Winter
2020-01-12,140974452,23.8,0.2,51.8,1200000,0,Winter
2020-01-13,132804713,20.7,1.4,54.8,1200000,0,Winter
2020-01-14,132813182,20.7,1.3,61.6,1200000,0,Winter
2020-01-15,138088509,23.1,2.2,62.3,1200000,0,Winter
2020-01-16,137847920,23.2,3.1,59.9,1200000,0,Winter
2020-01-17,132817768,20.8,1.9,55.7,1200000,0,Winter
2020-01-18,135299738,23.3,7.5,61.6,1200000,0,Winter
2020-01-19,136554627,22.0,0.4,59.9,1200000,0,Winter
2020-01-20,146721559,26.9,3.0,64.1,1200000,0,Winter
2020-01-21,142197760,24.6,1.6,55.5,1200000,0,Winter
2020-01-22,133155073,21.3,3.1,67.0,1200000,0,Winter
2020-01-23,148210441,27.4,2.8,55.2,1200000,0,Winter
2020-01-24,137054253,23.2,4.6,66.4,1200000,0,Winter
2020-01-25,136842348,23.6,6.2,71.7,1200000,0,Winter
2020-01-26,163036226,22.9,0.1,58.1,1200000,1,Winter
2020-01-27,140720880,24.4,3.0,52.2,1200000,0,Winter
2020-01-28,136840557,22.5,1.9,55.1,1200000,0,Winter
2020-01-29,136085343,22.0,1.3,58.0,1200000,0,Winter
2020-01-30,135304544,21.7,1.4,63.7,1200000,0,Winter
2020-01-31,145152172,25.5,0.1,58.1,1200000,0,Winter
2020-02-01,127904197,19.1,3.4,59.4,1200000,0,Winter
2020-02-02,135929918,22.1,1.9,61.8,1200000,0,Winter
2020-02-03,138139252,22.8,0.8,56.2,1200000,0,Winter
2020-02-04,136309547,23.2,5.6,54.6,1200000,0,Winter
2020-02-05,136639620,22.9,3.7,59.3,1200000,0,Winter
2020-02-06,141567891,24.8,3.3,66.0,1200000,0,Winter
2020-02-07,129406557,19.2,1.1,68.6,1200000,0,Winter
2020-02-08,138705760,23.3,1.9,52.5,1200000,0,Winter
2020-02-09,128817948,19.0,1.5,59.8,1200000,0,Winter
2020-02-10,142486954,25.4,4.3,60.7,1200000,0,Winter
2020-02-11,138354139,23.5,3.2,55.6,1200000,0,Winter
2020-02-12,130720411,19.8,1.3,57.0,1200000,0,Winter
2020-02-13,136965514,24.7,10.5,57.7,1200000,0,Winter
2020-02-14,132182934,21.4,5.3,61.6,1200000,0,Winter
2020-02-15,137887137,22.5,0.1,53.9,1200000,0,Winter
2020-02-16,141900823,24.2,0.2,61.9,1200000,0,Winter
2020-02-17,134399598,21.3,1.4,68.0,1200000,0,Winter
2020-02-18,133571758,20.8,0.6,58.7,1200000,0,Winter
2020-02-19,147624503,26.7,0.7,57.2,1200000,0,Winter
2020-02-20,141468145,24.4,1.7,52.5,1200000,0,Winter
2020-02-21,145690442,25.8,0.4,64.5,1200000,0,Winter
2020-02-22,133149581,20.6,0.3,54.8,1200000,0,Winter
2020-02-23,130938730,19.6,0.0,53.4,1200000,0,Winter
2020-02-24,136020244,23.8,8.6,63.9,1200000,0,Winter
2020-02-25,141023536,24.2,1.9,50.7,1200000,0,Winter
2020-02-26,126897260,20.6,10.7,57.1,1200000,0,Winter
2020-02-27,145745735,25.7,0.0,57.8,1200000,0,Winter
2020-02-28,138256936,22.7,0.3,62.3,1200000,0,Winter
2020-02-29,131384343,20.5,2.9,56.7,1200000,0,Winter
2020-03-01,163120951,33.5,2.3,48.2,1200000,0,Summer
2020-03-02,162495954,32.9,0.7,42.5,1200000,0,Summer
2020-03-03,176577046,38.9,1.1,52.6,1200000,0,Summer
2020-03-04,174604719,38.9,4.5,59.6,1200000,0,Summer
2020-03-05,157236381,31.7,4.6,40.3,1200000,0,Summer
2020-03-06,166182638,34.7,2.0,45.5,1200000,0,Summer
2020-03-07,160419024,32.4,2.3,51.5,1200000,0,Summer
2020-03-08,158214486,32.4,6.0,48.5,1200000,0,Summer
2020-03-09,175040936,38.9,3.7,53.8,1200000,0,Summer
2020-03-10,170583158,36.3,0.8,53.4,1200000,0,Summer
2020-03-11,170258859,36.6,2.6,46.3,1200000,0,Summer
2020-03-12,170075033,35.9,0.2,48.5,1200000,0,Summer
2020-03-13,164101607,33.6,0.9,52.1,1200000,0,Summer
2020-03-14,176318265,38.8,1.5,57.9,1200000,0,Summer
2020-03-15,160797730,34.1,8.4,45.4,1200000,0,Summer
2020-03-16,166721880,35.0,2.1,54.7,1200000,0,Summer
2020-03-17,166328746,34.4,0.4,46.5,1200000,0,Summer
2020-03-18,170501791,36.1,0.3,52.3,1200000,0,Summer
2020-03-19,167099251,35.0,1.6,54.8,1200000,0,Summer
2020-03-20,160760664,32.3,1.3,52.8,1200000,0,Summer
2020-03-21,169484103,35.8,0.9,38.3,1200000,0,Summer
2020-03-22,168244659,35.2,0.6,49.5,1200000,0,Summer
2020-03-23,167330461,34.8,0.3,47.5,1200000,0,Summer
2020-03-24,161977086,32.8,1.2,37.9,1200000,0,Summer
2020-03-25,186204230,32.6,0.1,40.8,1200000,1,Summer
2020-03-26,179817594,39.9,0.1,54.9,1200000,0,Summer
2020-03-27,164088079,34.0,2.7,45.7,1200000,0,Summer
2020-03-28,157107704,31.0,2.3,58.8,1200000,0,Summer
2020-03-29,160954241,33.8,6.9,46.3,1200000,0,Summer
2020-03-30,168370691,35.6,1.8,48.9,1200000,0,Summer
2020-03-31,168320654,35.3,0.5,43.5,1200000,0,Summer
2020-04-01,169790864,36.0,1.1,47.9,1200000,0,Summer
2020-04-02,164308532,33.5,0.3,56.6,1200000,0,Summer
2020-04-03,164834400,33.7,0.1,57.4,1200000,0,Summer
2020-04-04,162512531,33.8,4.3,47.6,1200000,0,Summer
2020-04-05,170793889,36.8,2.7,47.8,1200000,0,Summer
2020-04-06,167545911,35.0,0.8,46.0,1200000,0,Summer
2020-04-07,174131702,37.6,0.2,43.7,1200000,0,Summer
2020-04-08,159991587,31.9,0.9,53.7,1200000,0,Summer
2020-04-09,160461593,33.2,5.3,52.0,1200000,0,Summer
2020-04-10,167763967,37.1,8.8,44.5,1200000,0,Summer
2020-04-11,164390879,33.6,0.4,50.2,1200000,0,Summer
2020-04-12,169163397,36.3,3.4,49.2,1200000,0,Summer
2020-04-13,169584831,35.9,1.0,57.5,1200000,0,Summer
2020-04-14,163035234,33.1,0.7,48.8,1200000,0,Summer
2020-04-15,160832261,32.7,2.7,51.4,1200000,0,Summer
2020-04-16,168388078,35.5,1.2,42.7,1200000,0,Summer
2020-04-17,176920074,38.8,0.2,53.0,1200000,0,Summer
2020-04-18,167458740,35.0,0.8,54.1,1200000,0,Summer
2020-04-19,166832989,34.6,0.4,57.4,1200000,0,Summer
2020-04-20,159987244,32.2,2.1,36.9,1200000,0,Summer
2020-04-21,166350268,35.3,3.9,51.0,1200000,0,Summer
2020-04-22,171671683,36.9,1.3,57.3,1200000,0,Summer
2020-04-23,162432060,32.7,0.2,52.4,1200000,0,Summer
2020-04-24,175588836,38.3,0.4,50.1,1200000,0,Summer
2020-04-25,163145061,33.1,0.6,51.9,1200000,0,Summer
2020-04-26,167808042,35.1,0.7,46.6,1200000,0,Summer
2020-04-27,162333396,32.9,0.9,54.6,1200000,0,Summer
2020-04-28,164792645,34.7,4.0,53.7,1200000,0,Summer
2020-04-29,165728982,35.1,4.1,48.4,1200000,0,Summer
2020-04-30,157703468,31.2,1.8,40.4,1200000,0,Summer
2020-05-01,172594681,37.9,4.0,51.0,1200000,0,Summer
2020-05-02,161516433,33.1,3.2,51.6,1200000,0,Summer
2020-05-03,160681284,32.1,0.6,38.7,1200000,0,Summer
2020-05-04,167316187,35.0,1.0,48.7,1200000,0,Summer
2020-05-05,160276207,32.1,1.2,59.2,1200000,0,Summer
2020-05-06,168055711,35.7,2.9,38.4,1200000,0,Summer
2020-05-07,163270508,34.3,4.9,59.2,1200000,0,Summer
2020-05-08,177313216,38.9,0.2,50.5,1200000,0,Summer
2020-05-09,170972118,36.9,2.8,50.2,1200000,0,Summer
2020-05-10,169372939,35.6,0.1,57.6,1200000,0,Summer
2020-05-11,168530788,35.3,0.4,42.6,1200000,0,Summer
2020-05-12,159446294,32.2,3.0,53.2,1200000,0,Summer
2020-05-13,168849249,36.0,2.5,62.3,1200000,0,Summer
2020-05-14,163479376,33.3,0.9,57.2,1200000,0,Summer
2020-05-15,165917161,35.9,7.2,48.9,1200000,0,Summer
2020-05-16,169469172,36.4,3.2,52.1,1200000,0,Summer
2020-05-17,172745562,37.1,0.7,48.9,1200000,0,Summer
2020-05-18,166122033,34.9,2.9,48.6,1200000,0,Summer
2020-05-19,170165218,36.0,0.2,47.9,1200000,0,Summer
2020-05-20,168441295,35.9,3.0,42.4,1200000,0,Summer
2020-05-21,164985201,34.1,1.4,58.9,1200000,0,Summer
2020-05-22,165645353,34.6,2.3,47.3,1200000,0,Summer
2020-05-23,162114094,32.6,0.2,62.7,1200000,0,Summer
2020-05-24,168252485,35.5,1.5,45.9,1200000,0,Summer
2020-05-25,162821745,33.1,1.1,57.3,1200000,0,Summer
2020-05-26,166281029,34.6,1.3,47.7,1200000,0,Summer
2020-05-27,169059240,35.5,0.2,55.8,1200000,0,Summer
2020-05-28,165373482,34.0,0.5,58.8,1200000,0,Summer
2020-05-29,165752338,34.2,0.6,51.9,1200000,0,Summer
2020-05-30,175452762,39.0,3.8,51.7,1200000,0,Summer
2020-05-31,163345493,33.1,0.3,54.3,1200000,0,Summer
2020-06-01,150912930,28.7,3.2,79.9,1200000,0,Monsoon
2020-06-02,145821055,26.9,4.4,68.3,1200000,0,Monsoon
2020-06-03,139257899,27.1,16.3,76.8,1200000,0,Monsoon
2020-06-04,142052948,28.6,17.6,72.3,1200000,0,Monsoon
2020-06-05,153109168,30.6,7.3,75.7,1200000,0,Monsoon
2020-06-06,146794967,27.1,3.8,74.0,1200000,0,Monsoon
2020-06-07,156508857,31.2,3.9,70.9,1200000,0,Monsoon
2020-06-08,140152684,28.5,20.5,76.6,1200000,0,Monsoon
2020-06-09,142419603,30.8,25.9,84.0,1200000,0,Monsoon
2020-06-10,140318312,28.4,19.6,67.4,1200000,0,Monsoon
2020-06-11,143597436,26.8,8.0,72.6,1200000,0,Monsoon
2020-06-12,142416156,25.4,4.1,73.4,1200000,0,Monsoon
2020-06-13,147845142,29.4,11.2,80.3,1200000,0,Monsoon
2020-06-14,151904658,29.0,2.7,72.0,1200000,0,Monsoon
2020-06-15,133495864,24.7,16.4,76.9,1200000,0,Monsoon
2020-06-16,156515087,30.8,2.5,75.9,1200000,0,Monsoon
2020-06-17,147732277,28.6,8.1,71.9,1200000,0,Monsoon
2020-06-18,133748257,24.7,15.8,74.8,1200000,0,Monsoon
2020-06-19,143478141,27.1,9.1,75.6,1200000,0,Monsoon
2020-06-20,156462727,30.5,1.3,82.7,1200000,0,Monsoon
2020-06-21,147030355,27.2,3.7,72.1,1200000,0,Monsoon
2020-06-22,144930450,29.2,15.3,77.3,1200000,0,Monsoon
2020-06-23,148426398,27.3,1.8,81.2,1200000,0,Monsoon
2020-06-24,145469729,32.3,26.6,76.2,1200000,0,Monsoon
2020-06-25,143675761,29.3,17.7,70.3,1200000,0,Monsoon
2020-06-26,153285813,30.0,4.5,76.1,1200000,0,Monsoon
2020-06-27,134132390,30.5,38.4,81.1,1200000,0,Monsoon
2020-06-28,145977096,26.8,3.9,76.3,1200000,0,Monsoon
2020-06-29,145551369,28.4,11.0,75.5,1200000,0,Monsoon
2020-06-30,145252685,25.9,1.4,77.5,1200000,0,Monsoon
2020-07-01,140066483,28.6,20.9,75.1,1200000,0,Monsoon
2020-07-02,146792381,27.0,3.4,75.3,1200000,0,Monsoon
2020-07-03,135421833,22.7,5.2,76.7,1200000,0,Monsoon
2020-07-04,152330126,29.5,4.1,67.2,1200000,0,Monsoon
2020-07-05,152254083,29.5,4.3,77.2,1200000,0,Monsoon
2020-07-06,142253190,26.8,10.0,75.0,1200000,0,Monsoon
2020-07-07,136735017,24.4,9.8,78.7,1200000,0,Monsoon
2020-07-08,137966967,25.2,11.0,78.3,1200000,0,Monsoon
2020-07-09,146835671,28.4,8.7,89.0,1200000,0,Monsoon
2020-07-10,126277092,26.7,36.5,84.7,1200000,0,Monsoon
2020-07-11,145299013,30.5,20.0,68.6,1200000,0,Monsoon
2020-07-12,145460616,27.0,5.6,70.4,1200000,0,Monsoon
2020-07-13,138143043,27.9,21.2,73.2,1200000,0,Monsoon
2020-07-14,151498347,29.0,3.4,71.2,1200000,0,Monsoon
2020-07-15,145800400,26.1,1.4,71.8,1200000,0,Monsoon
2020-07-16,141984049,26.1,7.7,69.2,1200000,0,Monsoon
2020-07-17,133002719,26.3,23.5,78.8,1200000,0,Monsoon
2020-07-18,142020035,27.5,13.4,76.3,1200000,0,Monsoon
2020-07-19,137979266,27.0,17.9,66.4,1200000,0,Monsoon
2020-07-20,154014162,29.5,1.2,78.1,1200000,0,Monsoon
2020-07-21,146068713,29.2,13.5,66.9,1200000,0,Monsoon
2020-07-22,144048550,27.1,8.3,72.4,1200000,0,Monsoon
2020-07-23,146815935,26.7,2.1,69.6,1200000,0,Monsoon
2020-07-24,156101854,30.8,3.2,68.5,1200000,0,Monsoon
2020-07-25,145985914,27.0,4.8,78.0,1200000,0,Monsoon
2020-07-26,152806427,30.4,6.9,76.2,1200000,0,Monsoon
2020-07-27,139945156,26.1,11.2,76.0,1200000,0,Monsoon
2020-07-28,164049310,33.5,0.6,81.3,1200000,0,Monsoon
2020-07-29,143975807,25.9,3.5,83.9,1200000,0,Monsoon
2020-07-30,147209040,27.2,3.6,73.7,1200000,0,Monsoon
2020-07-31,139379255,26.2,12.4,74.8,1200000,0,Monsoon
2020-08-01,152763776,29.4,3.1,66.3,1200000,0,Monsoon
2020-08-02,148513112,27.0,0.4,74.8,1200000,0,Monsoon
2020-08-03,150063170,28.2,2.8,85.5,1200000,0,Monsoon
2020-08-04,145973453,27.2,5.4,75.7,1200000,0,Monsoon
2020-08-05,155017651,31.1,6.0,70.3,1200000,0,Monsoon
2020-08-06,142932340,27.0,9.6,69.6,1200000,0,Monsoon
2020-08-07,157744352,31.1,1.5,75.3,1200000,0,Monsoon
2020-08-08,143505098,26.4,6.4,81.8,1200000,0,Monsoon
2020-08-09,153306135,31.5,10.6,69.4,1200000,0,Monsoon
2020-08-10,148310449,29.0,8.8,78.2,1200000,0,Monsoon
2020-08-11,140080123,30.5,28.7,68.7,1200000,0,Monsoon
2020-08-12,143964549,26.5,5.9,79.1,1200000,0,Monsoon
2020-08-13,150358773,28.2,2.1,72.3,1200000,0,Monsoon
2020-08-14,146321940,27.0,4.0,74.9,1200000,0,Monsoon
2020-08-15,176426892,29.6,4.5,76.5,1200000,1,Monsoon
2020-08-16,143298248,29.3,18.2,79.0,1200000,0,Monsoon
2020-08-17,144705744,29.1,15.4,74.9,1200000,0,Monsoon
2020-08-18,136658408,26.1,16.8,84.9,1200000,0,Monsoon
2020-08-19,146227870,26.9,3.7,73.8,1200000,0,Monsoon
2020-08-20,147292747,27.2,3.3,72.5,1200000,0,Monsoon
2020-08-21,147719755,28.9,9.5,75.4,1200000,0,Monsoon
2020-08-22,139292501,24.7,6.8,72.0,1200000,0,Monsoon
2020-08-23,147223570,27.2,3.3,72.4,1200000,0,Monsoon
2020-08-24,152773327,32.0,13.6,81.3,1200000,0,Monsoon
2020-08-25,146426583,27.9,7.4,73.7,1200000,0,Monsoon
2020-08-26,145840450,31.2,21.6,76.4,1200000,0,Monsoon
2020-08-27,152956617,31.8,12.4,79.6,1200000,0,Monsoon
2020-08-28,149584082,29.9,10.4,76.3,1200000,0,Monsoon
2020-08-29,143768754,30.6,22.6,80.5,1200000,0,Monsoon
2020-08-30,131399066,26.8,28.1,78.1,1200000,0,Monsoon
2020-08-31,146274056,27.2,5.0,71.7,1200000,0,Monsoon
2020-09-01,139039156,27.1,16.8,73.5,1200000,0,Monsoon
2020-09-02,135790450,27.2,22.6,85.3,1200000,0,Monsoon
2020-09-03,149886651,29.9,10.0,74.7,1200000,0,Monsoon
2020-09-04,142581372,29.1,18.7,75.3,1200000,0,Monsoon
2020-09-05,140293857,26.6,12.7,76.0,1200000,0,Monsoon
2020-09-06,145249324,26.6,4.5,79.4,1200000,0,Monsoon
2020-09-07,152953184,30.8,8.1,71.1,1200000,0,Monsoon
2020-09-08,147148377,29.4,12.4,70.6,1200000,0,Monsoon
